idCandidat;idEpreuve;Note
0316919467;016;13
0316919467;004;4
0316919467;003;4
0316919467;015A;
0316919467;008A;9
0316919467;008C;13
0316919467;007BA;6
0316919467;017;12
0316919467;009;9
0316919467;002;6
0316919481;007A;8
0316919481;003;5
0316919481;004;3
0316919481;005A;7,5
0316919481;006A-3;6,5
0316919481;008A;8
0316919481;017;17
0316919481;002;7
0316919481;007BB;9
0316919481;008BA;8
0316919481;008BB;9
0316919481;001;7
0316919481;007BA;2
0316919481;005B;16
0316919481;009;9
0316919522;008BB;16
0316919522;003;14
0316919522;004;6
0316919522;008A;12
0316919522;005A;7,5
0316919522;006A-3;4
0316919522;017;14
0316919522;008BA;14
0316919522;002;11
0316919522;007BB;11
0316919522;001;8
0316919522;007BA;10
0316919522;005B;10
0316919522;009;7
0316919522;007A;8
0316919547;005B;11
0316919547;001;11
0316919547;007BB;13
0316919547;008A;14
0316919547;006A-3;5
0316919547;007A;14
0316919547;005A;4
0316919547;015;18
0316919547;004;8
0316919547;003;7
0316919547;008BA;8
0316919547;008BB;12
0316919547;007BA;20
0316919547;017;13
0316919547;009;12
0316919547;002;11
0316919556;007BB;12
0316919556;006A-3;9
0316919556;007A;8,5
0316919556;005A;7,5
0316919556;008BA;8
0316919556;008BB;13
0316919556;004;5
0316919556;003;13
0316919556;007BA;10
0316919556;017;10
0316919556;008A;12
0316919556;009;7
0316919556;002;8
0316919556;005B;13
0316919556;001;8
0316919566;005A;4,5
0316919566;008BA;8
0316919566;008BB;10
0316919566;004;2
0316919566;003;13
0316919566;007BA;16
0316919566;017;13
0316919566;008A;8
0316919566;009;10
0316919566;002;10
0316919566;005B;15
0316919566;001;7
0316919566;007BB;15
0316919566;006A-3;5,5
0316919566;007A;7
0316919567;005A;2
0316919567;008BA;14
0316919567;008BB;12
0316919567;004;6
0316919567;003;6
0316919567;007BA;6
0316919567;017;16
0316919567;008A;9
0316919567;009;7
0316919567;002;7
0316919567;005B;11
0316919567;001;8
0316919567;007BB;11
0316919567;006A-3;12
0316919567;007A;4,5
0316919568;008A;8,5
0316919568;004;4
0316919568;003;9
0316919568;015A;
0316919568;007BA;2
0316919568;017;15
0316919568;009;8
0316919568;008BA;4
0316919568;008BB;8
0316919568;002;8
0316919568;005B;18
0316919568;001;4
0316919568;007BB;9
0316919568;006A-3;8
0316919568;007A;4,5
0316919568;015;18
0316919568;005A;6,5
0316919574;004;6
0316919574;003;9
0316919574;015A;
0316919574;015A;
0316919574;007BA;9
0316919574;017;14
0316919574;015A;
0316919574;009;8
0316919574;008A;8,5
0316919574;015A;
0316919574;002;9
0316919574;005B;18
0316919574;001;10
0316919574;007BB;9
0316919574;006A-3;7,5
0316919574;007A;8,5
0316919574;015;20
0316919574;005A;5
0316919574;008BA;8
0316919574;008BB;11
0316919582;007BA;16
0316919582;017;14
0316919582;009;7
0316919582;002;10
0316919582;008BA;20
0316919582;008BB;14
0316919582;005B;7
0316919582;001;10
0316919582;007BB;13
0316919582;006A-3;6,5
0316919582;007A;13,5
0316919582;005A;5,5
0316919582;008A;12
0316919582;004;8
0316919582;003;10
0316919592;007BA;16
0316919592;017;14
0316919592;009;6
0316919592;002;10
0316919592;008A;6
0316919592;005B;16
0316919592;001;13
0316919592;007BB;8
0316919592;006A-3;6,5
0316919592;007A;10,5
0316919592;005A;8,5
0316919592;004;5
0316919592;003;11
0316919592;008BA;8
0316919592;008BB;12
0316919606;009;9
0316919606;002;7
0316919606;005B;15
0316919606;008BA;8
0316919606;008BB;4
0316919606;001;3
0316919606;007BB;14
0316919606;006A-3;8
0316919606;007A;7
0316919606;005A;3
0316919606;004;6
0316919606;003;4
0316919606;008A;6,5
0316919606;007BA;6
0316919606;017;12
0316919608;007BB;16
0316919608;004;5
0316919608;008BB;10
0316919608;003;6
0316919608;005B;18
0316919608;007BA;20
0316919608;017;17
0316919608;009;10
0316919608;008BA;8
0316919608;002;8
0316919608;006A-3;5
0316919608;008A;15
0316919608;001;11
0316919608;005A;9
0316919608;007A;17
0316919663;002;14
0316919663;008A;8
0316919663;005B;16
0316919663;001;8
0316919663;008BA;8
0316919663;007A;12
0316919663;006A-3;8
0316919663;005A;8
0316919663;007BA;6
0316919663;004;7
0316919663;003;10
0316919663;017;12
0316919663;008BB;9
0316919663;009;10
0316919663;007BB;14
0316919675;008BB;7
0316919675;003;13
0316919675;004;5
0316919675;008A;10
0316919675;005A;9,5
0316919675;006A-3;3,5
0316919675;017;11
0316919675;008BA;8
0316919675;002;11
0316919675;007BB;11
0316919675;001;10
0316919675;007BA;16
0316919675;005B;15
0316919675;009;9
0316919675;007A;11,5
0316919678;005A;5
0316919678;006A-3;5
0316919678;017;18
0316919678;002;10
0316919678;007A;9,5
0316919678;008A;7
0316919678;001;7
0316919678;008BA;8
0316919678;007C;15
0316919678;008BB;12
0316919678;005B;17
0316919678;009;6
0316919678;015;7
0316919678;003;4
0316919678;004;4
0316919681;005B;20
0316919681;001;8
0316919681;008A;15
0316919681;006A-3;7
0316919681;007BB;12
0316919681;007A;13
0316919681;005A;4,5
0316919681;004;4
0316919681;003;8
0316919681;017;14
0316919681;008BA;14
0316919681;008BB;12
0316919681;009;8
0316919681;007BA;16
0316919681;002;7
0316919704;008A;6,5
0316919704;001;10
0316919704;006A-3;6
0316919704;008BA;4
0316919704;007A;7,5
0316919704;005A;4
0316919704;004;7
0316919704;003;12
0316919704;007BA;16
0316919704;017;14
0316919704;009;10
0316919704;008BB;11
0316919704;002;11
0316919704;007BB;17
0316919704;005B;15
0316919705;006A-3;9
0316919705;008BA;20
0316919705;007BB;12
0316919705;005A;5,5
0316919705;008BB;12
0316919705;007A;14
0316919705;004;5
0316919705;003;10
0316919705;017;13
0316919705;009;9
0316919705;008A;11
0316919705;007BA;10
0316919705;002;9
0316919705;005B;11
0316919705;001;9
0316919721;008A;5,5
0316919721;007BB;10
0316919721;005A;5,5
0316919721;007A;10
0316919721;004;5
0316919721;003;3
0316919721;017;11
0316919721;009;8
0316919721;007BA;10
0316919721;002;10
0316919721;008BA;8
0316919721;008BB;10
0316919721;005B;18
0316919721;001;6
0316919721;006A-3;9
0316919731;005A;5
0316919731;007A;13,5
0316919731;004;8
0316919731;003;10
0316919731;017;14
0316919731;009;10
0316919731;007BA;16
0316919731;002;13
0316919731;005B;10
0316919731;001;8
0316919731;008A;12,5
0316919731;006A-3;3
0316919731;008BA;14
0316919731;008BB;14
0316919731;007BB;15
0316919735;004;6
0316919735;003;8
0316919735;017;10
0316919735;009;9
0316919735;007BA;10
0316919735;002;8
0316919735;008BA;14
0316919735;008BB;9
0316919735;005B;11
0316919735;001;6
0316919735;006A-3;6
0316919735;007BB;6
0316919735;005A;6
0316919735;007A;10
0316919735;008A;9
0316919760;008A;8
0316919760;005B;8
0316919760;014A;12
0316919760;007BB;16
0316919760;008BB;7
0316919760;003;7
0316919760;004;5
0316919760;005A;4,5
0316919760;015;13
0316919760;007BA;16
0316919760;006A-3;5
0316919760;007A;13,5
0316919760;008BA;8
0316919760;002;14
0316919760;001;10
0316919760;014B;15
0316919760;009;8
0316919760;017;13
0316919767;009;8
0316919767;007A;14
0316919767;005B;12
0316919767;002;9
0316919767;007BA;20
0316919767;008A;11,5
0316919767;001;9
0316919767;005A;8,5
0316919767;015;18
0316919767;016;14
0316919767;014B;20
0316919767;008BB;19
0316919767;007BB;20
0316919767;014A;17
0316919767;006A-3;4
0316919767;004;8
0316919767;003;6
0316919767;008BA;8
0316919767;017;9
0316919773;004;7
0316919773;003;6
0316919773;008BA;14
0316919773;008BB;17
0316919773;017;10
0316919773;009;6
0316919773;007BA;6
0316919773;002;6
0316919773;005B;16
0316919773;001;10
0316919773;008A;16
0316919773;006A-3;9
0316919773;007BB;8
0316919773;005A;8
0316919773;007A;10
0316919790;008BA;8
0316919790;007A;8
0316919790;017;15
0316919790;009;6
0316919790;002;7
0316919790;007BA;6
0316919790;005B;16
0316919790;001;9
0316919790;006A-3;6
0316919790;005A;5
0316919790;008BB;12
0316919790;007BB;8
0316919790;004;7
0316919790;003;6
0316919790;008A;6
0316919817;017;16
0316919817;015;16
0316919817;009;9
0316919817;002;13
0316919817;007BA;6
0316919817;005B;16
0316919817;001;9
0316919817;006A-3;6,5
0316919817;008BA;14
0316919817;008BB;13
0316919817;005A;2,5
0316919817;007BB;12
0316919817;007A;12,5
0316919817;004;9
0316919817;003;3
0316919817;008A;11
0316919854;009;8
0316919854;002;13
0316919854;007BA;6
0316919854;005B;8
0316919854;001;8
0316919854;006A-3;8
0316919854;008BA;8
0316919854;008BB;10
0316919854;005A;5
0316919854;007BB;6
0316919854;007A;10
0316919854;004;8
0316919854;003;8
0316919854;008A;7,5
0316919854;017;10
0316919855;002;12
0316919855;007BA;10
0316919855;005B;8
0316919855;001;6
0316919855;006A-3;5,5
0316919855;008BA;14
0316919855;008BB;13
0316919855;005A;4
0316919855;007BB;4
0316919855;007A;10
0316919855;004;8
0316919855;003;7
0316919855;008A;13
0316919855;017;10
0316919855;009;7
0316919855;015;14
0316919856;008BA;8
0316919856;005A;3,5
0316919856;001;11
0316919856;007BA;2
0316919856;011-2;14
0316919856;007A;15
0316919856;008A;12
0316919856;005B;10
0316919856;003;11
0316919856;004;8
0316919856;002;12
0316919856;007BB;16
0316919856;017;13
0316919856;008BB;11
0316919856;009;8
0316919856;006A-3;5,5
0316919861;007BA;6
0316919861;008BB;13
0316919861;005B;8
0316919861;001;7
0316919861;006A-3;11
0316919861;005A;5
0316919861;007BB;11
0316919861;007A;7
0316919861;004;4
0316919861;003;6
0316919861;008A;6
0316919861;015;15
0316919861;017;17
0316919861;009;7
0316919861;016;17
0316919861;002;12
0316919861;008BA;20
0316919866;007BB;8
0316919866;004;4
0316919866;008BB;8
0316919866;003;6
0316919866;015A;
0316919866;005B;14
0316919866;007BA;6
0316919866;017;10
0316919866;009;12
0316919866;008BA;4
0316919866;002;13
0316919866;006A-3;9
0316919866;008A;8,5
0316919866;001;8
0316919866;005A;4,5
0316919866;007A;7,5
0316919866;015;6
0316919873;001;7
0316919873;006A-3;6,5
0316919873;005A;2
0316919873;007BB;14
0316919873;007A;8
0316919873;004;5
0316919873;003;5
0316919873;015;13
0316919873;017;19
0316919873;008A;12
0316919873;009;7
0316919873;008BA;20
0316919873;008BB;17
0316919873;002;11
0316919873;007BA;16
0316919873;005B;12
0316919896;006A-3;6
0316919896;005A;4
0316919896;007BB;7
0316919896;007A;7
0316919896;004;7
0316919896;003;7
0316919896;008A;9,5
0316919896;009;8
0316919896;002;10
0316919896;007BA;2
0316919896;005B;13
0316919896;008BA;8
0316919896;001;13
0316919896;008BB;6
0316919924;008BB;8
0316919924;005A;6,5
0316919924;004;10
0316919924;006BB;3,5
0316919924;015;14
0316919924;001;4
0316919924;008BA;8
0316919924;006A-2;6
0316919924;016;7
0316919924;003;4
0316919924;007C;14
0316919924;005B;15
0316919924;007A;14
0316919924;002;5
0316919924;006BA;8
0316919924;017;13
0316919924;009;5
0316919924;008A;3,5
0316919927;017;12
0316919927;002;6
0316919927;007BB;14
0316919927;001;7
0316919927;005B;14
0316919927;009;7
0316919927;007BA;6
0316919927;007A;11
0316919927;008BA;8
0316919927;008BB;12
0316919927;003;12
0316919927;004;6
0316919927;008A;13
0316919927;005A;9
0316919927;006A-3;1
0316919928;005A;6
0316919928;007C;18
0316919928;007A;13
0316919928;004;3
0316919928;003;12
0316919928;009;8
0316919928;017;19
0316919928;008BB;9
0316919928;002;10
0316919928;005B;13
0316919928;001;10
0316919928;008A;6,5
0316919928;006A-3;1
0316919928;008BA;14
0316919931;001;6
0316919931;002;14
0316919931;017;13
0316919941;007BB;6
0316919941;004;8
0316919941;003;3
0316919941;007A;8,5
0316919941;008A;4,5
0316919941;009;14
0316919941;017;6
0316919941;002;7
0316919941;005B;16
0316919941;007BA;6
0316919941;001;11
0316919941;008BA;4
0316919941;006A-3;11
0316919941;008BB;3
0316919941;005A;5
0316919948;007A;12
0316919948;004;8
0316919948;003;5
0316919948;007BA;16
0316919948;009;6
0316919948;017;15
0316919948;002;14
0316919948;008BB;9
0316919948;005B;14
0316919948;001;7
0316919948;007BB;13
0316919948;006A-3;3
0316919948;008A;9,5
0316919948;008BA;14
0316919948;005A;2,5
0316919949;006A-3;8
0316919949;007BB;15
0316919949;007A;11
0316919949;008BA;14
0316919949;008BB;13
0316919949;009;6
0316919949;017;12
0316919949;002;12
0316919949;005B;17
0316919949;001;9
0316919949;008A;9
0316919949;007BA;16
0316919949;005A;4
0316919949;004;7
0316919949;003;7
0316919960;017;12
0316919960;002;7
0316919960;007BB;8
0316919960;008BA;8
0316919960;001;10
0316919960;005B;20
0316919960;009;6
0316919960;007BA;2
0316919960;007A;11
0316919960;003;7
0316919960;004;8
0316919960;005A;9,5
0316919960;006A-3;6
0316919960;008BB;6
0316919960;008A;10,5
0316919973;007BB;8
0316919973;004;5
0316919973;015;17
0316919973;003;5
0316919973;005B;11
0316919973;017;9
0316919973;008BA;14
0316919973;008BB;13
0316919973;009;8
0316919973;008A;11
0316919973;002;10
0316919973;006A-3;5
0316919973;007BA;10
0316919973;001;6
0316919973;007A;5
0316919973;005A;10
0316919975;007A;11,5
0316919975;009;10
0316919975;017;13
0316919975;002;10
0316919975;008A;6,5
0316919975;005B;17
0316919975;001;4
0316919975;007BA;6
0316919975;008BA;4
0316919975;005A;7
0316919975;008BB;14
0316919975;004;8
0316919975;003;8
0316919975;006A-3;10
0316919975;007BB;11
0316919978;009;12
0316919978;017;12
0316919978;008BA;8
0316919978;008BB;9
0316919978;002;9
0316919978;005B;12
0316919978;001;10
0316919978;007BA;10
0316919978;008A;5
0316919978;005A;4
0316919978;004;7
0316919978;003;5
0316919978;006A-3;5,5
0316919978;007BB;10
0316919978;007A;11,5
0316919979;017;4
0316919979;002;9
0316919979;007A;19,5
0316919979;001;6
0316919979;008BB;19
0316919979;005B;5
0316919979;009;7
0316919979;007BA;20
0316919979;008A;15,5
0316919979;008BA;14
0316919979;003;9
0316919979;004;5
0316919979;005A;3,5
0316919979;006A-3;4
0316919979;007BB;20
0316919979;015;17
0316919982;001;7
0316919982;007BB;19
0316919982;016;7
0316919982;008BA;20
0316919982;005B;17
0316919982;009;5
0316919982;015;20
0316919982;007BA;20
0316919982;003;10
0316919982;004;6
0316919982;007A;11,5
0316919982;005A;3,5
0316919982;006A-3;0
0316919982;008BB;20
0316919982;008A;12
0316919982;017;12
0316919982;002;7
0316919989;002;10
0316919989;007BB;20
0316919989;005B;11
0316919989;001;6
0316919989;007A;19
0316919989;008BB;19
0316919989;005A;1
0316919989;008A;17
0316919989;007BA;20
0316919989;004;2
0316919989;003;7
0316919989;006A-3;7
0316919989;008BA;14
0316919989;009;11
0316919989;017;16
0316919995;004;7
0316919995;005A;10,5
0316919995;007BA;2
0316919995;001;7
0316919995;007A;10
0316919995;006BB;4
0316919995;005B;16
0316919995;003;7
0316919995;008A;14,5
0316919995;007BB;11
0316919995;006A-2;4,5
0316919995;002;8
0316919995;017;10
0316919995;008BB;18
0316919995;009;15
0316919995;006BA;6
0316919995;008BA;14
0316920015;008BA;14
0316920015;008BB;12
0316920015;005B;6
0316920015;001;11
0316920015;007BA;12
0316920015;008A;7
0316920015;005A;5
0316920015;004;4
0316920015;003;11
0316920015;006A-3;4
0316920015;007BB;10
0316920015;007A;9
0316920015;009;8
0316920015;017;16
0316920015;002;11
0316920036;005B;17
0316920036;001;9
0316920036;007BA;20
0316920036;005A;3
0316920036;004;5
0316920036;003;7
0316920036;006A-3;5
0316920036;008A;11,5
0316920036;007BB;19
0316920036;008BA;4
0316920036;008BB;12
0316920036;007A;17,5
0316920036;009;8
0316920036;017;16
0316920036;002;8
0316920039;014B;9
0316920039;004;6
0316920039;005A;5
0316920039;001;10
0316920039;007BA;16
0316920039;007A;12,5
0316920039;005B;15
0316920039;003;5
0316920039;008BB;11
0316920039;006A-3;4
0316920039;002;11
0316920039;014A;13
0316920039;017;14
0316920039;008A;8,5
0316920039;007BB;13
0316920039;009;9
0316920039;011-2;13
0316920039;015;13
0316920039;008BA;10
0316920039;016;14
0316920051;005A;5,5
0316920051;004;7
0316920051;008A;7
0316920051;006BB;6,5
0316920051;001;9
0316920051;007A;9,5
0316920051;006A-2;9
0316920051;003;9
0316920051;005B;18
0316920051;007BA;10
0316920051;008BA;14
0316920051;008BB;14
0316920051;002;9
0316920051;006BA;5
0316920051;017;12
0316920051;009;10
0316920051;007BB;16
0316920061;001;9
0316920061;005B;13
0316920061;008BB;8
0316920061;009;8
0316920061;008A;9,5
0316920061;007A;2,5
0316920061;003;12
0316920061;004;9
0316920061;008BA;8
0316920061;005A;3,5
0316920061;006A-3;6
0316920061;007BB;8
0316920061;017;20
0316920061;002;15
0316920061;007BA;2
0316920065;007BA;20
0316920065;008A;17
0316920065;005A;6,5
0316920065;008C;20
0316920065;004;6
0316920065;003;7
0316920065;006A-3;8,5
0316920065;007BB;20
0316920065;007A;15
0316920065;009;6
0316920065;017;12
0316920065;002;11
0316920065;005B;8
0316920065;001;3
0316920067;007BA;6
0316920067;005A;5
0316920067;008A;7
0316920067;004;12
0316920067;003;7
0316920067;006A-3;6
0316920067;007BB;7
0316920067;007A;7,5
0316920067;009;6
0316920067;008BA;8
0316920067;017;14
0316920067;008BB;9
0316920067;002;8
0316920067;005B;16
0316920067;001;6
0316920072;008BA;8
0316920072;015;15
0316920072;005A;7
0316920072;001;11
0316920072;007BA;16
0316920072;011-2;12
0316920072;007A;10
0316920072;008A;10
0316920072;005B;14
0316920072;003;5
0316920072;004;8
0316920072;002;7
0316920072;007BB;14
0316920072;017;10
0316920072;008BB;15
0316920072;009;7
0316920072;006A-3;7
0316920075;005B;10
0316920075;009;5
0316920075;007BB;14
0316920075;008BA;20
0316920075;007BA;10
0316920075;003;9
0316920075;004;7
0316920075;005A;6
0316920075;006A-3;1
0316920075;007A;9
0316920075;017;16
0316920075;008BB;17
0316920075;002;12
0316920075;008A;13,5
0316920075;001;13
0316920104;005A;11
0316920104;008A;5
0316920104;004;8
0316920104;003;10
0316920104;006A-3;7
0316920104;007BB;4
0316920104;007A;4
0316920104;009;9
0316920104;008BA;14
0316920104;017;10
0316920104;008BB;4
0316920104;002;10
0316920104;005B;12
0316920104;001;9
0316920104;007BA;2
0316920105;008A;4,5
0316920105;004;3
0316920105;003;5
0316920105;006A-3;6
0316920105;007BB;6
0316920105;007A;7,5
0316920105;009;6
0316920105;008BA;8
0316920105;017;17
0316920105;008BB;4
0316920105;002;11
0316920105;005B;15
0316920105;001;6
0316920105;013;17
0316920105;007BA;6
0316920105;005A;5,5
0316920164;005B;11
0316920164;015;20
0316920164;017;10
0316920164;009;7
0316920164;008BA;8
0316920164;002;6
0316920164;008BB;7
0316920164;008A;7
0316920164;006A-3;7
0316920164;007BA;2
0316920164;001;9
0316920164;007A;5
0316920164;005A;7
0316920164;007BB;8
0316920164;004;9
0316920164;003;9
0316920167;015A;
0316920167;004;8
0316920167;003;5
0316920167;006A-3;6
0316920167;007BB;11
0316920167;007A;8
0316920167;008A;8,5
0316920167;009;6
0316920167;017;14
0316920167;002;13
0316920167;005B;15
0316920167;001;8
0316920167;015A;
0316920167;015;20
0316920167;007BA;10
0316920167;015A;
0316920167;005A;6,5
0316920167;015A;
0316920167;008BA;8
0316920167;008BB;12
0316920176;016;12
0316920176;009;8
0316920176;017;19
0316920176;002;10
0316920176;005B;12
0316920176;007BA;6
0316920176;008A;15
0316920176;007A;7
0316920176;001;8
0316920176;015;11
0316920176;008BA;20
0316920176;008BB;14
0316920176;005A;3
0316920176;007BB;10
0316920176;004;4
0316920176;003;8
0316920176;006A-3;6
0316920181;007BB;18
0316920181;009;5
0316920181;017;16
0316920181;007A;15
0316920181;002;8
0316920181;008BA;8
0316920181;005B;13
0316920181;008BB;10
0316920181;001;11
0316920181;005A;7,5
0316920181;007BA;16
0316920181;004;5
0316920181;003;8
0316920181;006A-3;8
0316920181;008A;13
0316920200;007BB;11
0316920200;009;11
0316920200;017;12
0316920200;007A;12
0316920200;002;14
0316920200;008A;13
0316920200;005B;10
0316920200;001;9
0316920200;005A;5
0316920200;007BA;2
0316920200;004;7
0316920200;003;7
0316920200;006A-3;8
0316920200;008BA;20
0316920200;008BB;13
0316920203;008BB;11
0316920203;003;10
0316920203;004;6
0316920203;005A;7
0316920203;015;16
0316920203;007BA;20
0316920203;006A-3;5
0316920203;007A;17
0316920203;008BA;14
0316920203;002;9
0316920203;001;7
0316920203;014B;15
0316920203;009;8
0316920203;017;12
0316920203;008A;9,5
0316920203;005B;10
0316920203;014A;16
0316920203;007BB;15
0516043637;009;7
0516043637;010A;18,4
0516043637;002;16
0516043637;008A;13
0516043637;006A-3;5,5
0516043637;008C;11
0516043637;007C;11
0516043637;001;12
0516043637;007A;10,5
0516043637;005A;4
0516043637;010B;13
0516043637;004;8
0516043637;003;13
0516043638;002;12
0516043638;010B;10
0516043638;001;14
0516043638;005A;7
0516043638;004;12
0516043638;003;10
0516043638;010A;11,8
0516043638;006A-3;4
